county,state,population_x,lat,lon,lat_gmap,lon_gmap,total_panel_area,number_of_solar_system_per_person,average_household_income,per_capita_income,median_household_income,housing_unit_median_value,daily_solar_radiation,electricity_price_residential,electricity_price_commercial,electricity_price_industrial,incentive_count_residential,incentive_count_nonresidential,population_y,education_high_school_graduate_rate,voting_2016_dem_percentage
Trinity County,tx,10986,31.006999999999998,-95.2595,31.0687648,-95.1432068,59.45429019,9.102494083378845e-05,47585.2906277526,20401.5,33125.5,73875.0,4.44,11.56,8.15,5.59,47,54,2746.5,0.440339167,0.19291207
Tripp County,sd,5504,43.3745,-99.87299999999999,43.2236446,-99.7232673,341.359953,0.0012718023255813954,52790.187382823395,25103.5,40053.0,71050.0,4.01,11.08,9.16,7.37,10,19,2752.0,0.35136158,0.17566539899999994
Troup County,ga,68867,33.03671428571429,-85.03185714285716,33.0698575,-85.02334599999998,2296.9994856699996,0.0005082260008422031,57909.44084986337,22027.571428571428,43855.07142857143,117050.0,4.325,11.539999999999996,9.889999999999999,5.87,19,22,4919.071428571428,0.36108420585714285,0.3720776949999999
Trousdale County,tn,7884,36.391999999999996,-86.1505,36.396384999999995,-86.15482689999997,80.84956506,0.00012683916793505834,54465.30722820903,20758.0,42634.5,128750.0,4.08,10.3,10.16,6.17,10,19,3942.0,0.40422896249999996,0.300127307
Trumbull County,oh,179384,41.241125,-80.75979166666669,41.3064984,-80.7214417,22469.795631920006,0.0006076350176158409,54620.72779960533,22580.479166666668,43024.583333333336,93252.08333333333,3.6399999999999966,12.799999999999997,10.069999999999995,7.019999999999999,17,29,3737.1666666666665,0.4631002660000001,0.4478436959999997
Tucker County,wv,6972,39.12,-79.59999999999998,39.108380600000004,-79.6502105,0.0,0.0,50752.95316064688,22588.0,38676.333333333336,102733.33333333333,3.7000000000000006,10.08,8.61,6.09,10,15,2324.0,0.5307493606666666,0.21651270200000003
Tulare County,ca,453410,36.25603896103895,-119.2287662337663,36.1341739,-118.8596804,814443.3571365998,0.025052380847356698,57358.50968092268,17888.714285714286,42609.74025974026,155735.06493506493,5.392077922077916,16.990000000000006,15.730000000000013,12.169999999999984,75,85,5888.441558441558,0.2561131087532468,0.41343540800000067
Tulsa County,ok,552708,36.10771612903229,-95.92095483870978,36.159347100000005,-95.940971,39718.17332929699,0.000777987653516866,69668.14530002426,27880.645161290322,51978.43870967742,136451.61290322582,4.360387096774203,10.140000000000029,7.67999999999999,5.350000000000015,8,19,3565.858064516129,0.27098064125806454,0.35554861600000004
Tunica County,ms,10477,34.6755,-90.4035,34.6407083,-90.4125181,279.6681689,9.544716999140975e-05,43510.96233844422,17081.0,28428.5,79200.0,4.29,11.27,10.55,6.56,10,18,5238.5,0.30681455700000004,0.7441524690000001
Tuolumne County,ca,51375,37.99910000000001,-120.2318,38.029655,-119.9740534,11766.610576399999,0.006345498783454988,65236.61808882278,28169.3,50047.8,251440.0,5.253,16.990000000000002,15.73,12.17,75,85,5137.5,0.29363061349999997,0.3655419220000001
Turner County,ga,8338,31.7095,-83.637,31.6976531,-83.63484299999998,1685.4888620000004,0.0013192612137203166,48579.441612017275,18469.0,33572.0,72050.0,4.52,11.54,9.89,5.87,19,22,4169.0,0.35573584650000006,0.3666666670000001
Turner County,sd,8302,43.31050000000001,-97.1625,43.33555629999999,-97.17902600000001,19.18455227,0.00012045290291496025,63463.89635553119,26958.0,52528.5,100700.0,3.95,11.08,9.16,7.37,10,19,4151.0,0.363200018,0.231566265
Tuscaloosa County,al,197552,33.21017391304347,-87.53134782608696,33.3227653,-87.460397,39298.114992790004,0.000966834048756783,61320.885948603674,22355.956521739132,45281.82608695652,165706.52173913043,4.3400000000000025,11.699999999999996,10.829999999999995,6.0299999999999985,9,19,4294.608695652174,0.3020502377391304,0.3885298870000003
Tuscarawas County,oh,81196,40.47272222222221,-81.46038888888889,40.3978972,-81.42789839999998,4205.2666788100005,0.0004556874722892753,56963.16583544411,22607.944444444445,45017.555555555555,110850.0,3.71,12.800000000000004,10.069999999999997,7.019999999999997,17,29,4510.888888888889,0.47370050711111106,0.2967222109999999
Tuscola County,mi,54420,43.44607692307692,-83.42984615384611,43.530114399999995,-83.5070203,698.2331151699999,0.0003123851525174568,54255.963936117056,22028.384615384617,44136.61538461538,94576.92307692308,3.659999999999999,14.419999999999996,10.549999999999999,7.019999999999997,15,30,4186.153846153846,0.4182126166153846,0.2864625150000001
Twiggs County,ga,8509,32.6835,-83.41099999999999,32.68356,-83.46435509999998,22888.35402,0.0009401809848395816,44989.836323405805,17523.5,29377.0,56950.0,4.44,11.54,9.89,5.87,19,22,4254.5,0.39623857900000004,0.486059709
Twin Falls County,id,80004,42.551,-114.50471428571429,42.335252000000004,-114.6758916,2824.726477959,0.001024948752562372,57806.974373822304,22083.35714285714,45690.357142857145,153614.2857142857,4.5600000000000005,9.930000000000003,7.799999999999998,6.599999999999999,14,19,5714.571428571428,0.28756094742857136,0.21459254399999997
Tyler County,tx,18683,30.796250000000004,-94.37375,30.7324447,-94.315422,176.03925553,0.0002140983782047851,50618.42561401756,19652.5,40383.75,79950.0,4.4,11.56,8.15,5.59,47,54,4670.75,0.42476095375,0.15597942
Tyler County,wv,9033,39.49333333333333,-80.90466666666667,39.4977025,-80.85438470000001,0.0,0.0,51268.0585176132,21151.333333333332,38265.0,89033.33333333333,3.74,10.08,8.61,6.09,10,15,3011.0,0.48932731900000004,0.139464236
Tyrrell County,nc,4152,35.796,-76.209,35.8925537,-76.17837390000003,0.0,0.0,42416.26465,16268.0,32361.0,98800.0,4.24,11.28,8.73,6.51,29,33,4152.0,0.370642789,0.414705882
Uinta County,wy,20930,41.32033333333333,-110.71,41.210739700000005,-110.61689209999999,2155.65925374,0.001720019111323459,70404.06664607023,25802.333333333332,57811.666666666664,176333.33333333334,4.62,10.97,9.12,6.760000000000001,10,14,6976.666666666667,0.3624471763333334,0.149261145
Uintah County,ut,28739,40.41240000000001,-109.5688,40.106949900000004,-109.3783206,1086.89608589,0.000974285813702634,76719.89294843489,23854.6,65191.6,187060.0,4.56,10.88,8.62,6.17,19,26,5747.8,0.3439061384,0.077776915
Ulster County,ny,181300,41.867468085106395,-74.10942553191488,41.858649299999996,-74.31182120000001,35028.89526783999,0.0039106453392167674,77639.98745568201,30824.23404255319,58498.02127659575,219500.0,3.6859574468085103,18.53999999999999,15.309999999999985,6.310000000000001,28,36,3857.446808510638,0.2955568918510639,0.5187077030000004
Umatilla County,or,68307,45.802923076923065,-118.94438461538464,45.7750424,-118.7606453,26433.2285152,0.00531424304976064,59269.96813867057,21536.23076923077,49410.53846153846,146115.38461538462,4.079999999999999,10.659999999999998,8.799999999999999,5.97,43,47,5254.384615384615,0.2826851277692308,0.285878389
Unicoi County,tn,18069,36.13175,-82.4085,36.073032,-82.51858370000001,347.93163651000003,0.0004427472466655598,46967.27013375451,20486.75,33181.5,106050.0,4.0,10.3,10.16,6.17,10,19,4517.25,0.411983462,0.17583031
Union County,ar,40633,33.2167,-92.6341,33.1431092,-92.539603,2796.4852074500004,0.0007383161469741343,53232.13720371841,21373.4,38289.3,77600.0,4.340000000000001,9.819999999999999,8.319999999999999,6.230000000000001,8,16,4063.3,0.37840174540000004,0.34686008100000004
Union County,fl,15191,30.03266666666667,-82.36866666666668,30.074511199999996,-82.34518899999998,353.3587604,0.0003291422552827332,46867.697549108685,12706.333333333334,40065.666666666664,87533.33333333333,4.573333333333333,11.58,9.5,8.22,41,31,5063.666666666667,0.37078568466666667,0.178113473
Union County,ga,21725,34.85466666666667,-83.9965,34.8457601,-83.9744262,1759.322011,0.0001380897583429229,52572.697383576065,21669.333333333332,40602.333333333336,187066.66666666666,4.205,11.54,9.89,5.87,19,22,3620.8333333333335,0.3170008446666667,0.16297034600000002
Union County,ia,10233,41.054333333333346,-94.34866666666666,41.000685499999996,-94.2743628,230.22379277,0.0006840613700772012,55919.8480758028,24936.0,47394.0,101466.66666666667,3.94,11.63,8.92,5.900000000000001,18,26,3411.0,0.3928367016666667,0.332871012
Union County,il,17551,37.4648,-89.2634,37.508652500000004,-89.28472510000002,58.93552228,0.0002279072417526067,57211.153760746965,23109.6,44607.2,98820.0,4.11,12.5,9.02,6.67,18,28,3510.2,0.3154286448,0.280596664
Union County,in,7299,39.62600000000001,-84.925,39.6637751,-84.8984775,20.27855103,0.00013700506918755994,51789.738634323876,21573.5,44408.0,102900.0,3.8,11.57,9.78,6.86,13,22,3649.5,0.42537472950000005,0.217589775
Union County,ky,13680,37.63566666666667,-87.93200000000002,37.6638744,-87.97268100000002,310.87773198,0.0004385964912280702,52293.7063479481,20444.0,40302.666666666664,87900.0,4.066666666666666,10.24,9.44,5.48,13,25,4560.0,0.4021604873333333,0.21436624300000004
Union County,ms,27811,34.487500000000004,-89.01433333333334,34.459946,-88.9796776,2970.3369915,0.0010067958721369243,50008.065710050345,18974.0,36940.0,89250.0,4.29,11.269999999999998,10.549999999999999,6.56,10,18,4635.166666666667,0.33432640366666666,0.17311412
Union County,nc,195810,35.01452631578947,-80.62081578947367,34.9338651,-80.54384499999998,43122.140133199,0.0005719830447883152,86157.09984210436,28286.236842105263,70728.21052631579,214344.73684210525,4.282105263157896,11.279999999999989,8.730000000000002,6.509999999999997,29,33,5152.894736842105,0.25664723473684214,0.3286902969999998
Union County,nj,482702,40.65778723404255,-74.28610638297873,40.6595001,-74.2883536,322350.96755297005,0.004106053009931593,95103.91194933733,32626.521276595744,72519.96808510639,330223.40425531915,3.8000000000000065,15.809999999999965,12.789999999999983,10.639999999999988,21,27,5135.127659574468,0.31557603906382975,0.6628165099999993
Union County,nm,4339,36.37,-103.506,36.37243340000001,-103.3587288,32.42491179,0.0004609356994699239,54214.17575,21705.0,36070.0,87400.0,5.05,12.47,10.3,6.33,21,33,4339.0,0.353016688,0.188388626
Union County,oh,48520,40.281,-83.37144444444444,40.36163820000001,-83.33618799999998,250.064851773,0.00018549051937345425,75753.68685481328,27215.333333333332,64581.333333333336,166955.55555555556,3.75,12.799999999999999,10.07,7.019999999999998,17,29,5391.111111111111,0.40113092388888894,0.283797535
Union County,or,21799,45.38885714285715,-117.97114285714285,45.233412200000004,-118.04106270000001,261.938753978,0.0003669893114363044,55477.7902763824,22485.14285714286,43042.71428571428,166471.42857142858,4.058571428571429,10.659999999999998,8.799999999999999,5.97,43,47,3114.1428571428573,0.35076525671428577,0.25840353
Union County,pa,31776,40.9625,-76.99533333333333,40.9894888,-77.0564464,414.24142626,0.0004720543806646526,60549.51118780652,24338.166666666668,49111.166666666664,150166.66666666666,3.666666666666666,13.64,9.6,7.2,17,31,5296.0,0.42954703600000005,0.352758621
Union County,sc,26504,34.73025,-81.62,34.6612778,-81.6035062,1737.57826206,0.0006414126169634772,45368.861329077496,19432.875,34164.0,73087.5,4.36,12.57,10.21,6.049999999999999,16,25,3313.0,0.378103759,0.391081327
Union County,sd,14842,42.751000000000005,-96.62700000000001,42.8621348,-96.70659140000001,682.2290032,0.0009432691011992993,89598.6625498767,33215.0,59784.333333333336,157566.66666666666,3.9500000000000006,11.08,9.16,7.37,10,19,4947.333333333333,0.316503729,0.282077264
Union County,tn,13263,36.28133333333333,-83.82333333333334,36.31942720000001,-83.804868,295.07321401,0.00022619316896629722,48396.291432664555,19559.333333333332,39708.0,119466.66666666667,3.98,10.3,10.16,6.169999999999999,10,19,4421.0,0.45443883566666665,0.162798195
Union Parish,la,13035,32.78425,-92.48275,32.785910200000004,-92.3813621,339.1536549,0.00023014959723820482,44136.01207285539,19016.5,34144.5,84075.0,4.39,9.33,8.66,5.41,16,17,3258.75,0.436312616,0.247016706
Upshur County,tx,40096,32.69885714285714,-94.93214285714285,32.7099747,-94.97665400000001,640.55994821,0.00024940143655227453,61774.09087962715,22801.285714285714,47577.28571428572,97928.57142857143,4.427142857142857,11.56,8.15,5.589999999999999,47,54,5728.0,0.3245609681428571,0.14939062700000003
Upshur County,wv,24560,38.94016666666667,-80.2295,38.8696797,-80.23213129999998,0.0,0.0,51704.38136261931,20254.166666666668,40278.333333333336,115066.66666666667,3.7483333333333335,10.08,8.61,6.09,10,15,4093.3333333333335,0.4658316373333333,0.19204793
Upson County,ga,26528,32.891571428571424,-84.31214285714285,32.9047684,-84.31212640000001,17532.90894048,0.0013947527141133897,47949.586976465995,19784.571428571428,36176.71428571428,86771.42857142857,4.43,11.540000000000001,9.89,5.869999999999999,19,22,3789.714285714286,0.353556985,0.31774075399999996
Upton County,tx,3405,31.3665,-102.0735,31.33848429999999,-101.9804613,502.0403125,0.0020558002936857563,63450.589696088115,24239.0,47699.0,59950.0,5.12,11.56,8.15,5.59,47,54,1702.5,0.388984496,0.219135802
Utah County,ut,461259,40.261609523809526,-111.71992380952379,40.096628700000004,-111.57067859999998,89019.59289735697,0.005495827723686692,79859.1244898969,21915.55238095238,68381.17142857143,242708.57142857142,4.698666666666661,10.880000000000008,8.620000000000003,6.169999999999995,19,26,4392.942857142857,0.17163470673333334,0.1404979940000003
Uvalde County,tx,26952,29.256400000000006,-99.74600000000001,29.3342663,-99.8124935,709.176571,0.00037102997922232116,52008.01066147819,18150.4,41166.8,81280.0,4.75,11.56,8.15,5.59,47,54,5390.4,0.2277905438,0.432296329
Val Verde County,tx,44529,29.42925,-100.933625,29.868768199999998,-101.16173559999999,2244.5143012800004,0.000583889150890431,57382.638401045384,18672.0,43433.0,97600.0,4.890000000000001,11.56,8.15,5.59,47,54,5566.125,0.26436266875,0.513505491
Valencia County,nm,76297,34.741166666666665,-106.71949999999998,34.6743674,-106.6291304,32929.710665290004,0.0064353775377799915,51879.69718681993,19851.777777777777,43240.944444444445,126977.77777777778,5.209999999999998,12.47,10.300000000000002,6.329999999999999,21,33,4238.722222222223,0.32233420377777783,0.3952468009999999
Valley County,id,9720,44.850666666666676,-115.75299999999999,44.9204669,-115.7926381,0.0,0.0,56663.54116248972,24061.333333333332,48752.0,218600.0,4.26,9.93,7.8,6.599999999999999,14,19,3240.0,0.266787543,0.35763694100000004
Valley County,mt,7577,48.287,-106.57166666666666,48.28557319999999,-106.83047759999998,20.60119905,0.00039593506664906955,60597.58835944965,26773.0,49799.666666666664,132900.0,3.78,10.88,10.23,5.32,15,23,2525.6666666666665,0.3775439223333334,0.229533679
Valley County,ne,4254,41.57850000000001,-98.933,41.4936253,-98.9245343,79.99010868,0.0007052186177715092,58841.02867400565,25901.5,46656.5,89500.0,4.14,10.6,8.67,7.59,14,21,2127.0,0.4207534885,0.155156538
Van Buren County,ar,15073,35.575,-92.48325,35.626623200000004,-92.539603,0.0,0.0,44521.93454849864,18913.0,33588.75,92600.0,4.25,9.82,8.32,6.23,8,16,3768.25,0.4224854375,0.217550274
Van Buren County,ia,3212,40.738,-91.948,40.7001158,-91.9099238,0.0,0.0,55662.09047999999,22645.0,45000.0,74100.0,3.97,11.63,8.92,5.9,18,26,3212.0,0.433063792,0.239081112
Van Buren County,mi,75351,42.27033333333335,-86.06173333333332,42.245966499999994,-86.0121573,734.3708225400002,0.00023888203208981965,57612.41645843638,22460.533333333333,45467.933333333334,123793.33333333333,3.8459999999999996,14.419999999999995,10.55,7.019999999999997,15,30,5023.4,0.3356030865333334,0.39918104399999993
Van Buren County,tn,5596,35.7105,-85.46349999999998,35.6996916,-85.47880649999998,256.6306394,0.00017869907076483203,50421.36552918155,20346.5,40677.0,90550.0,4.08,10.3,10.16,6.17,10,19,2798.0,0.501692999,0.223003724
Van Wert County,oh,24091,40.84675000000001,-84.55525000000002,40.871234,-84.56414699999998,8676.90746945,0.0008716948237931177,57618.23224686274,22573.125,46258.75,90087.5,3.77,12.799999999999999,10.07,7.019999999999998,17,29,3011.375,0.495491531125,0.196333922
Van Zandt County,tx,52736,32.5986,-95.8241,32.4936974,-95.8142885,1505.688703,0.0003602851941747573,60003.602222754846,23104.4,43020.2,101390.0,4.47,11.56,8.150000000000002,5.590000000000001,47,54,5273.6,0.35726744180000003,0.128728849
Vance County,nc,34359,36.33575,-78.39512500000002,36.347905700000005,-78.42971870000001,52411.82660659,0.0012805960592566722,45394.70722179458,17642.625,29792.625,96312.5,4.18,11.28,8.730000000000002,6.509999999999999,29,33,4294.875,0.351866392875,0.6157271529999999
Vanderburgh County,in,181305,37.9876875,-87.55491666666668,38.0806099,-87.5791287,8408.942889229,0.0009045531011279336,60079.55861285664,22544.625,41929.791666666664,102852.08333333333,4.038333333333333,11.569999999999999,9.779999999999989,6.860000000000007,13,22,3777.1875,0.3621534235416666,0.393234849
Venango County,pa,44704,41.40671428571428,-79.75664285714288,41.389661100000005,-79.82967430000001,697.7448264809999,0.0003131710808876163,55055.718847808705,22891.85714285714,41721.357142857145,75635.71428571429,3.590000000000001,13.639999999999999,9.599999999999998,7.200000000000002,17,31,3193.1428571428573,0.4947148164285714,0.266518827
Ventura County,ca,828806,34.24852409638554,-119.02372289156624,34.3704884,-119.13906419999999,956004.69565995,0.020145848364997356,98619.91671326527,34487.01807228916,81003.5843373494,476893.9759036145,5.347710843373485,16.989999999999945,15.730000000000015,12.170000000000027,75,85,4992.807228915663,0.19093148668674695,0.553749663000001
Vermilion County,il,80368,40.14295833333333,-87.65429166666668,40.122469,-87.697554,1187.736772688,0.0004354967151104917,54443.41954311319,22348.708333333332,43498.416666666664,73020.83333333333,3.885,12.5,9.020000000000001,6.669999999999998,18,28,3348.6666666666665,0.40794046250000005,0.3314205169999999
Vermilion Parish,la,43573,29.94610000000001,-92.1712,29.8601413,-92.3813621,4009.5988409499996,0.002432699148555298,56460.40751142037,22086.8,42754.4,96100.0,4.654000000000001,9.33,8.659999999999998,5.409999999999999,16,17,4357.3,0.41182499339999995,0.187898468
Vermillion County,in,15860,39.7752,-87.44579999999998,39.8512139,-87.48020679999998,204.45714747,0.00037831021437578815,52077.129362033425,22934.4,45864.2,79280.0,3.912,11.57,9.78,6.860000000000001,13,22,3172.0,0.4412514034,0.30102705
Vernon County,mo,20878,37.83216666666667,-94.34899999999999,37.8148489,-94.315422,4642.3739742,0.002251173484050196,51667.691408145896,20771.666666666668,41931.666666666664,98466.66666666667,4.23,11.21,9.159999999999998,6.44,18,28,3479.6666666666665,0.4140269430000001,0.198927239
Vernon County,wi,30279,43.59385714285714,-90.84642857142856,43.5576968,-90.8294002,522.4760471,0.0003963142772218369,60578.18137633278,23865.571428571428,48374.142857142855,140971.42857142858,3.761428571428571,14.11,10.89,7.579999999999999,20,28,4325.571428571428,0.3825540121428571,0.44747410700000007
Vernon Parish,la,21066,31.1174,-93.2808,31.132000899999998,-93.1779659,1610.9209884000002,0.0007595177062565271,58019.47101199326,23109.4,44597.8,94860.0,4.382,9.33,8.66,5.41,16,17,4213.2,0.39715805200000004,0.160223652
Victoria County,tx,79435,28.81805,-96.9804,28.771290899999997,-97.0068393,1381.3609382010002,0.00035248945678856926,71274.33972873795,26292.8,52949.25,112985.0,4.5815,11.56,8.150000000000002,5.590000000000002,47,54,3971.75,0.31552951934999995,0.284963908
Vigo County,in,108268,39.46617857142858,-87.39167857142857,39.416538200000005,-87.42075179999998,3269.8040598299995,0.0004802896516052758,54933.53317570122,20074.35714285714,39383.03571428572,84364.28571428571,3.9200000000000013,11.569999999999995,9.78,6.860000000000005,13,22,3866.714285714286,0.34196871142857155,0.4023857060000003
Vilas County,wi,21355,46.00660000000001,-89.51400000000002,45.9787939,-89.45591619999998,40.07063471,4.682744088035589e-05,53996.46287666822,26502.0,41104.4,202760.0,3.588,14.11,10.89,7.58,20,28,4271.0,0.31047631600000003,0.354493422
Vinton County,oh,8099,39.199,-82.4385,39.2875595,-82.51858370000001,47.42316173,0.00012347203358439315,46782.52180412149,18409.0,39762.5,74800.0,3.78,12.8,10.07,7.02,17,29,4049.5,0.4379870285,0.246986835
Virginia Beach city,va,382454,36.81851807228916,-76.09532530120484,36.8529263,-75.97798499999998,13639.049837152,0.0012864292176314014,83110.7618031178,33266.1686746988,71661.89156626505,279827.7108433735,4.210481927710845,11.370000000000003,8.210000000000003,6.949999999999999,19,16,4607.879518072289,0.22337263913253022,0.44650794800000004
Volusia County,fl,503719,29.089548672566362,-81.10766371681416,29.0279842,-81.0754657,239158.06239804495,0.013467826307921678,56555.282048299734,24394.159292035398,42127.06194690266,136146.90265486727,4.6630973451327415,11.579999999999998,9.5,8.220000000000018,41,31,4457.690265486725,0.33642016675221237,0.41794594000000046
Wabash County,il,11652,38.411,-87.78825,38.4226484,-87.8156715,109.58609874000001,0.0005149330587023687,57063.83452651219,23841.75,45660.0,81600.0,3.98,12.5,9.02,6.67,18,28,2913.0,0.31177602600000004,0.212143651
Wabash County,in,32358,40.847625,-85.80262499999998,40.8033875,-85.84862360000002,603.49750782,0.00024723406885468816,55561.97485876444,22856.875,45442.875,99137.5,3.7887499999999994,11.57,9.78,6.86,13,22,4044.75,0.425359039125,0.224972046
Wabasha County,mn,21381,44.30366666666666,-92.19383333333332,44.3020812,-92.2236667,162.31335562,0.00018708198868153968,74107.3964738291,30409.333333333332,58409.666666666664,168966.66666666666,3.73,12.12,9.44,7.019999999999999,34,39,3563.5,0.38970997133333335,0.328629718
Wabaunsee County,ks,6997,38.959,-96.196,38.909208899999996,-96.1526985,28.95171426,0.00014291839359725596,60506.35873415892,23904.5,54607.5,115250.0,4.26,12.34,10.1,7.61,12,18,3498.5,0.3833303975,0.231437126
Wadena County,mn,13759,46.552,-95.00333333333332,46.6415934,-94.936044,213.19355243,0.0005814376044770696,52702.54301521987,21744.333333333332,42018.0,118066.66666666667,3.69,12.12,9.44,7.02,34,39,4586.333333333333,0.401415822,0.24427038
Wagoner County,ok,63752,36.030388888888886,-95.60855555555555,35.91923970000001,-95.5197394,2519.1042581879997,0.0007215459907140168,68695.3251705247,25890.555555555555,57655.0,136788.88888888888,4.358333333333333,10.139999999999995,7.680000000000003,5.349999999999998,8,19,3541.777777777778,0.3420866744444444,0.21477949199999993
Wahkiakum County,wa,4035,46.265,-123.47,46.3259463,-123.4945592,0.0,0.0,56469.98835,24483.0,44485.0,178400.0,3.41,9.09,8.22,4.35,23,30,4035.0,0.330613577,0.35319331299999995
Wake County,nc,860326,35.79762893081761,-78.68564779874217,35.8031909,-78.5660852,173059.252309941,0.0010135692749027694,90156.06603806715,35687.188679245286,74880.11949685535,257771.06918238994,4.2392452830188745,11.279999999999976,8.730000000000015,6.509999999999993,29,33,5410.855345911949,0.16224803901886792,0.5839296200000016
Wakulla County,fl,31128,30.1665,-84.36575,30.1301689,-84.35420490000001,530.01988238,0.00032125417630429195,58182.23573710486,21006.0,49101.0,120000.0,4.55,11.58,9.5,8.22,41,31,7782.0,0.39600742099999997,0.283368092
Waldo County,me,38976,44.493625,-69.10612499999999,44.51068370000001,-69.20778960000001,2909.25366329,0.0006670771756978654,56081.80211059114,24980.125,43992.25,162825.0,3.61,15.61,12.47,9.049999999999999,15,20,4872.0,0.345043794,0.46142289000000003
Walker County,al,65923,33.816888888888876,-87.25483333333334,33.8563605,-87.30161319999998,1167.45118833,0.0003185534638896895,49917.88046165012,19702.333333333332,36277.77777777778,80916.66666666667,4.340000000000002,11.699999999999996,10.830000000000005,6.03,9,19,3662.3888888888887,0.3778389402222222,0.15340423299999997
Walker County,ga,68285,34.82369230769231,-85.29638461538462,34.6858231,-85.35496499999998,2049.24725357,0.0003807571208903859,55390.40521610984,22382.76923076923,43585.0,120723.07692307692,4.18,11.539999999999996,9.889999999999999,5.87,19,22,5252.692307692308,0.3641267231538462,0.17598897200000002
Walker County,tx,69330,30.739,-95.5441,30.6815394,-95.64579509999999,1243.50124316,0.00021635655560363478,52440.4407325732,16921.5,40652.1,106660.0,4.4399999999999995,11.56,8.150000000000002,5.590000000000001,47,54,6933.0,0.33010528899999997,0.30915002799999997
Walla Walla County,wa,53142,46.092,-118.3727,46.23698419999999,-118.5854769,8296.488807,0.002521546046441609,63166.862690274735,24553.2,49235.5,188730.0,4.11,9.090000000000002,8.22,4.3500000000000005,23,30,5314.2,0.22592490189999997,0.38289887399999994
Waller County,tx,41559,29.9918,-95.959,29.975162899999997,-96.0255738,1949.14400909,0.0005053057099545225,70168.6800136281,26639.2,55570.6,141640.0,4.452,11.56,8.15,5.59,47,54,8311.8,0.3030484146,0.343643434
Wallowa County,or,5023,45.482,-117.10700000000001,45.592984,-116.9717994,1623.215164,0.003981684252438782,54797.544167628905,25906.5,42452.5,223650.0,4.03,10.66,8.8,5.97,43,47,2511.5,0.32694024350000006,0.26262868100000003
Walsh County,nd,9334,48.3964,-97.6654,48.3777874,-97.7528872,265.79092663,0.001392757660167131,65236.30715379794,31093.4,47285.8,72600.0,3.6020000000000003,9.62,8.83,8.07,10,17,1866.8,0.35627974279999997,0.256658596
Walthall County,ms,14978,31.14766666666667,-90.11533333333334,31.125165000000003,-90.1120696,43.97729719,6.676458806249166e-05,45512.4311898371,17564.0,31150.0,96400.0,4.45,11.270000000000001,10.55,6.56,10,18,4992.666666666667,0.37674677866666667,0.418852598
Walton County,fl,59487,30.590363636363634,-86.16581818181818,30.56401989999999,-86.17517590000001,5215.56180469,0.0014456940171802242,64731.18557003951,26312.363636363636,44390.27272727273,175545.45454545456,4.606363636363636,11.58,9.5,8.22,41,31,5407.909090909091,0.2972998807272727,0.20444590099999999
Walton County,ga,81557,33.79564285714286,-83.7850714285714,33.77086129999999,-83.7199136,6719.06851907,0.0004659318022977795,66986.63437628456,23750.785714285714,54275.0,153607.14285714287,4.3500000000000005,11.539999999999996,9.889999999999999,5.87,19,22,5825.5,0.36195035492857147,0.204799011
Walworth County,sd,5495,45.4855,-100.2365,45.381146,-100.09443359999999,60.72001097,0.00018198362147406734,56580.89490133758,25498.0,45469.0,74900.0,3.93,11.08,9.16,7.37,10,19,2747.5,0.381077787,0.184497376
Walworth County,wi,96860,42.677809523809536,-88.56052380952381,42.6202834,-88.55653099999998,2956.8024552370002,0.0004542638860210613,67768.18356653748,27023.47619047619,54347.666666666664,192219.04761904763,3.77,14.110000000000005,10.889999999999995,7.580000000000002,20,28,4612.380952380952,0.3084828248571429,0.3699031049999999
Wapello County,ia,26969,41.00975,-92.405125,41.014889399999994,-92.3813621,440.16659315,0.00044495531907004336,56183.59673203531,22726.75,41839.5,86037.5,3.950000000000001,11.629999999999999,8.92,5.8999999999999995,18,26,3371.125,0.357284429,0.37283275500000007
Ward County,nd,53322,48.26536363636364,-101.36345454545454,48.21474509999999,-101.58052559999999,537.93568065,0.00026255579310603504,73042.8624750632,29507.727272727272,60349.63636363636,188581.81818181818,3.649999999999999,9.620000000000001,8.83,8.069999999999999,10,17,4847.454545454545,0.2904791531818182,0.21562860700000003
Ward County,tx,11225,31.568,-102.93566666666668,31.5395559,-103.1279039,4475.024441,0.0017817371937639199,65893.46004415234,23807.666666666668,50207.333333333336,72266.66666666667,5.153333333333333,11.56,8.15,5.59,47,54,3741.6666666666665,0.3487794900000001,0.228537943
Ware County,ga,35723,31.194222222222226,-82.38655555555556,31.134411,-82.4752757,11901.929912452,0.0009237745989978445,47284.153846247515,17513.11111111111,34521.22222222222,73588.88888888889,4.5233333333333325,11.54,9.89,5.869999999999999,19,22,3969.222222222222,0.41650770766666667,0.28279835400000003
Warren County,ga,5561,33.399,-82.63400000000001,33.4470392,-82.6915429,73.58922992,0.000539471318108254,42435.625460742674,18177.0,27384.5,62700.0,4.41,11.54,9.89,5.87,19,22,2780.5,0.42323660750000003,0.563036021
Warren County,ia,35989,41.38312500000001,-93.594125,41.30805489999999,-93.5003454,1391.142720882,0.0007224429686848759,80344.28100501791,30805.5,66340.25,168950.0,3.920000000000001,11.629999999999999,8.92,5.8999999999999995,18,26,4498.625,0.33298987775000005,0.3853098529999999
Warren County,il,17701,40.8822,-90.6334,40.8758777,-90.6773046,222.82213314,0.0003954578837353822,57724.22177418055,23623.8,47704.0,83200.0,3.94,12.5,9.02,6.67,18,28,3540.2,0.35791525739999996,0.387402597
