county,state,population,lat,lon,lat_gmap,lon_gmap
Calhoun County,ms,14789,33.919399999999996,-89.3142,33.8839218,-89.3226954
Calhoun County,sc,14958,33.683,-80.79233333333333,33.6738638,-80.7657804
Calhoun County,tx,21666,28.558799999999998,-96.6246,28.4169365,-96.663812
Calhoun County,wv,7557,38.8575,-81.1285,38.857973,-81.1196075
Callahan County,tx,13532,32.332,-99.43066666666665,32.2728116,-99.456155
Callaway County,mo,44566,38.796375,-91.976875,38.8886044,-91.9099238
Calloway County,ky,30592,36.61728571428571,-88.32057142857143,36.6402766,-88.28504199999999
Calumet County,wi,43330,44.147800000000004,-88.26529999999998,44.1586082,-88.24611829999999
Calvert County,md,60062,38.549249999999994,-76.54950000000001,38.49495030000001,-76.5025742
Camas County,id,1052,43.528,-114.731,43.5093688,-114.8243665
Cambria County,pa,125462,40.4013888888889,-78.81291666666668,40.4894231,-78.74762079999999
Camden County,ga,46041,30.81325,-81.62925,30.898276,-81.6035062
Camden County,mo,43927,38.08045454545454,-92.75172727272725,38.0322944,-92.6983868
Camden County,nc,10161,36.345,-76.197,36.2600564,-76.0391909
Camden County,nj,396584,39.87021782178218,-75.04241584158413,39.8592439,-75.0143824
Cameron County,pa,1917,41.51,-78.236,41.4261564,-78.1564432
Cameron County,tx,369430,26.04191666666668,-97.54773611111112,26.1284971,-97.5247243
Camp County,tx,12516,32.98066666666667,-94.957,32.9567043,-94.99744609999999
Campbell County,ky,64594,39.04222222222223,-84.44222222222221,38.8951891,-84.3962535
Campbell County,sd,1548,45.768,-100.108,45.84151,-100.0676709
Campbell County,tn,40176,36.39127272727273,-84.12372727272728,36.3817326,-84.1857115
Campbell County,va,52084,37.24027272727273,-79.16572727272728,37.221014,-79.1096901
Campbell County,wy,48013,44.27257142857143,-105.50814285714284,44.3956107,-105.4489183
Canadian County,ok,105347,35.48473913043479,-97.80121739130432,35.5593784,-98.04651849999999
Candler County,ga,11031,32.406,-82.05633333333334,32.4241804,-82.08429009999999
Cannon County,tn,13787,35.79,-86.03666666666668,35.8070317,-86.05296039999999
Canyon County,id,198921,43.61306896551724,-116.63593103448278,43.67795810000001,-116.6865435
Cape Girardeau County,mo,77606,37.3426875,-89.59412499999999,37.3821319,-89.62516459999999
Cape May County,nj,72567,39.08913636363635,-74.81409090909091,39.105884,-74.8273184
Carbon County,mt,10268,45.313599999999994,-109.072,45.2820195,-109.100255
Carbon County,pa,53084,40.8697,-75.7125,40.901975,-75.667356
Carbon County,ut,20927,39.61559999999999,-110.7456,39.6479807,-110.6168921
Carbon County,wy,15739,41.7328,-107.0328,41.6032207,-106.912251
Caribou County,id,6808,42.733000000000004,-111.679,42.75386839999999,-111.6660725
Carlisle County,ky,3544,36.84,-88.99549999999999,36.8206685,-88.9796776
Carlton County,mn,35443,46.651142857142865,-92.54914285714287,46.5619247,-92.6847226
Caroline County,md,25008,38.86442857142857,-75.837,38.9105018,-75.8533954
Caroline County,va,27748,38.007,-77.37566666666666,38.0445557,-77.2864879
Carroll County,ar,27635,36.364799999999995,-93.5952,36.2987495,-93.5003454
Carroll County,ga,112595,33.60741176470589,-85.05417647058823,33.5642239,-85.0649071
Carroll County,ia,14792,42.0325,-94.92099999999999,42.0566912,-94.81059549999999
Carroll County,il,14926,42.06633333333334,-89.96366666666665,42.0385843,-89.9626799
Carroll County,in,20014,40.585,-86.59571428571428,40.542415,-86.5400674
Carroll County,ky,8115,38.672,-85.166,38.6748355,-85.0649071
Carroll County,md,100050,39.53970833333333,-77.00995833333333,39.5423418,-77.0564464
Carroll County,mo,9096,39.391999999999996,-93.47000000000001,39.5166572,-93.5003454
Carroll County,ms,10338,33.4655,-89.934,33.5279848,-89.9253233
Carroll County,nh,47513,43.82963636363636,-71.17754545454547,43.8128209,-71.25060669999999
Carroll County,oh,24559,40.58633333333333,-81.101,40.5328331,-81.0754657
Carroll County,tn,23690,35.98766666666667,-88.44583333333333,35.9917193,-88.4016041
Carroll County,va,25152,36.733,-80.76216666666667,36.6778699,-80.7214417
Carson City,nv,39971,39.165400000000005,-119.75180000000003,39.1637984,-119.7674034
Carson County,tx,6068,35.403,-101.3325,35.4578717,-101.4339148
Carter County,ky,20025,38.323,-83.0284,38.3204714,-83.03613759999999
Carter County,mo,6284,36.9455,-90.94399999999999,36.9073725,-90.9438468
Carter County,mt,1227,45.567,-104.539,45.4522431,-104.3707837
Carter County,ok,40015,34.20455555555556,-97.21333333333332,34.1996254,-97.35165579999999
Carter County,tn,54858,36.309250000000006,-82.205125,36.2638604,-82.12783999999999
Carteret County,nc,55749,34.743142857142864,-76.80071428571429,34.9019263,-76.5488232
Carver County,mn,62539,44.832166666666666,-93.68966666666667,44.82543099999999,-93.7841503
Cascade County,mt,78439,47.47376190476191,-111.31419047619048,47.4688355,-111.5453227
Casey County,ky,12133,37.318000000000005,-84.93333333333334,37.3157449,-84.8984775
Cass County,ia,8060,41.317,-94.97233333333334,41.2538068,-94.976654
Cass County,il,13254,39.9954,-90.3146,39.9398601,-90.26200419999999
Cass County,in,38476,40.75536363636365,-86.35154545454544,40.8199089,-86.3376761
Cass County,mi,51952,41.88854545454546,-86.03136363636364,41.9299158,-86.0121573
Cass County,mn,18677,46.891,-94.343,47.2144536,-94.2309171
Cass County,mo,77800,38.7251875,-94.3958125,38.6574448,-94.315422
Cass County,nd,140052,46.86892592592593,-96.88318518518518,47.071168,-97.12155790000001
Cass County,ne,25360,40.93483333333334,-96.06133333333332,40.8755529,-96.15269850000001
Cass County,tx,30328,33.08985714285715,-94.28271428571428,33.09443420000001,-94.315422
Cassia County,id,23369,42.44783333333333,-113.73916666666666,42.358036,-113.5728501
Castro County,tx,7948,34.534,-102.27266666666667,34.4985047,-102.3463875
Caswell County,nc,16039,36.42625,-79.36349999999999,36.3860217,-79.29021329999999
Catahoula Parish,la,5775,31.549999999999997,-91.8605,31.7053083,-91.9099238
Catawba County,nc,133007,35.69485185185185,-81.2404074074074,35.6840748,-81.2518833
Catoosa County,ga,65375,34.91854545454545,-85.16972727272729,34.8981727,-85.14793639999999
Catron County,nm,3583,33.89,-108.379,34.1515173,-108.4276047
Cattaraugus County,ny,78962,42.23315,-78.62844999999999,42.2318132,-78.74762079999999
Cavalier County,nd,3890,48.764,-98.398,48.8103752,-98.47811060000001
Cayuga County,ny,79173,42.94221052631578,-76.55763157894738,42.7655231,-76.5488232
Cecil County,md,76974,39.60323076923077,-75.93784615384615,39.5739403,-75.94632399999999
Cedar County,ia,10047,41.766999999999996,-91.11200000000001,41.8346154,-91.13530200000001
Cedar County,mo,13892,37.75033333333334,-93.88499999999999,37.7031209,-93.86553029999999
Cedar County,ne,8675,42.604,-97.25,42.56103239999999,-97.179026
Centre County,pa,117902,40.85541666666666,-77.84320833333332,40.8765649,-77.8367282
Cerro Gordo County,ia,41736,43.12850000000001,-93.23629999999999,43.1543186,-93.20296750000001
Chaffee County,co,18309,38.6778,-106.1226,38.7536679,-106.2522143
Chambers County,al,34079,32.86266666666667,-85.26533333333333,32.9028048,-85.35496499999999
Chambers County,tx,37251,29.761000000000003,-94.6612,29.7524956,-94.6863782
Champaign County,il,184819,40.131578947368425,-88.2358947368421,40.2138865,-88.24611829999999
Champaign County,oh,30192,40.135125,-83.73237499999999,40.10258169999999,-83.804868
Chariton County,mo,7650,39.473,-92.96033333333334,39.5301517,-93.0175712
Charles City County,va,7118,37.37199999999999,-77.1,37.4018216,-77.1485163
Charles County,md,108260,38.56066666666666,-76.97447619047618,38.5221781,-77.10249019999999
Charles Mix County,sd,6111,43.17,-98.6075,43.0985109,-98.3964938
Charleston County,sc,322924,32.804805555555575,-79.98629166666666,32.7956561,-79.7848422
Charlevoix County,mi,26134,45.272000000000006,-85.11815384615387,45.4342853,-85.4374778
Charlotte County,fl,163451,26.946486486486485,-82.11597297297298,26.8946009,-81.909826
Charlotte County,va,12313,36.995666666666665,-78.66,37.0467412,-78.6114999
Charlottesville city,va,35832,38.03489999999999,-78.4879,38.0293059,-78.47667810000002
Charlton County,ga,13130,30.758,-82.1395,30.7917361,-82.08429009999999
Chase County,ks,2722,38.304,-96.597,38.3007661,-96.57833869999999
Chase County,ne,3897,40.525,-101.697,40.4531318,-101.6157773
Chatham County,ga,270145,32.032893939393944,-81.10856060606056,31.9994194,-81.1196075
Chatham County,nc,52563,35.7296,-79.2566,35.7211289,-79.17806999999999
Chattahoochee County,ga,2548,32.285,-84.791,32.2952274,-84.8150781
Chattooga County,ga,25241,34.474333333333334,-85.35183333333333,34.4632661,-85.31362179999999
Chautauqua County,ks,3520,37.151,-96.245,37.1738044,-96.2800864
Chautauqua County,ny,132646,42.253342857142854,-79.31862857142856,42.2312829,-79.560344
Chaves County,nm,65811,33.360625,-104.48825000000001,33.4757392,-104.4723301
Cheatham County,tn,27492,36.29185714285715,-87.06614285714285,36.184749,-87.10237459999999
Cheboygan County,mi,25690,45.518499999999996,-84.510375,45.5472257,-84.56362829999999
Chelan County,wa,66838,47.59184615384614,-120.38599999999997,47.9445331,-120.6749068
Chemung County,ny,85675,42.116619047619054,-76.809,42.1362071,-76.7798172
Chenango County,ny,49549,42.46816666666667,-75.58333333333333,42.4972314,-75.62080879999999
Cherokee County,al,26008,34.18750000000001,-85.61816666666665,34.1665322,-85.684578
Cherokee County,ga,219016,34.16616,-84.50335999999999,34.2514526,-84.4802606
Cherokee County,ia,6472,42.72566666666666,-95.63,42.8027756,-95.6457951
Cherokee County,ks,14400,37.115249999999996,-94.7955,37.1142482,-94.81059549999999
Cherokee County,nc,24039,35.13283333333333,-84.00383333333333,35.1134803,-84.05902900000001
Cherokee County,ok,41503,35.904375,-94.97712499999999,35.8994729,-94.976654
Cherokee County,sc,46270,35.06163636363636,-81.61572727272728,35.0120404,-81.6035062
Cherokee County,tx,47023,31.88045454545454,-95.19518181818181,31.7981828,-95.1432068
Cherry County,ne,5770,42.67400000000001,-101.129,42.474114,-101.1617356
Chesapeake city,va,193799,36.754542857142845,-76.27522857142857,36.7682088,-76.2874927
Cheshire County,nh,71000,42.903400000000005,-72.27186666666668,42.9259375,-72.236379
Chester County,pa,391445,39.992188888888876,-75.69400000000002,40.0010204,-75.8069082
Chester County,sc,27490,34.70744444444444,-81.14733333333335,34.6707995,-81.1196075
Chester County,tn,17324,35.431999999999995,-88.62266666666666,35.4270939,-88.6723578
Chesterfield County,sc,40223,34.680777777777784,-80.19188888888891,34.6830936,-80.1428584
Chesterfield County,va,282851,37.41695,-77.54271666666665,37.3673217,-77.6077865
Cheyenne County,co,2002,38.83,-102.609,38.8002562,-102.6216211
Cheyenne County,ks,2682,39.786,-101.731,39.7877848,-101.7979613
Cheyenne County,ne,10077,41.15166666666667,-102.98533333333334,41.2509264,-103.0817903
Chickasaw County,ia,8968,43.01000000000001,-92.31466666666667,43.0724667,-92.38136209999999
Chickasaw County,ms,17391,33.94725,-88.94200000000001,33.8818791,-89.0179332
Chicot County,ar,11353,33.30175,-91.29725,33.3419551,-91.28910359999999
Childress County,tx,7059,34.4415,-100.208,34.5257527,-100.1703257
Chilton County,al,43819,32.86266666666666,-86.67777777777778,32.944392,-86.6611083
Chippewa County,mi,36785,46.349272727272734,-84.38036363636364,46.3117082,-84.59320939999999
Chippewa County,mn,12154,44.96125,-95.58125,45.0520041,-95.555641
Chippewa County,wi,63209,44.99245454545454,-91.34327272727273,45.0673752,-91.2924666
Chisago County,mn,37073,45.48185714285715,-92.89714285714285,45.524828,-92.9550305
Chittenden County,vt,147047,44.4771935483871,-73.15770967741936,44.3959289,-72.9962431
Choctaw County,al,13395,32.005,-88.25125,32.0716631,-88.24611829999999
Choctaw County,ms,8354,33.346333333333334,-89.21433333333333,33.3914427,-89.28472510000002
Choctaw County,ok,15120,34.019800000000004,-95.5332,33.9851472,-95.51973939999999
Chouteau County,mt,5855,47.91,-110.612,48.0033098,-110.4737958
Chowan County,nc,14656,36.105333333333334,-76.59133333333334,36.1354131,-76.6181655
Christian County,il,34200,39.5233,-89.24090000000002,39.5672183,-89.3226954
Christian County,ky,45656,36.86050000000001,-87.47499999999998,36.8410586,-87.460397
Christian County,mo,60794,37.0203,-93.23119999999999,36.99764400000001,-93.17796589999999
Churchill County,nv,19580,39.5214,-118.72460000000001,39.6626678,-118.4863963
Cibola County,nm,27382,35.03785714285714,-107.82742857142857,35.0947557,-107.8583868
Cimarron County,ok,2341,36.742999999999995,-102.503,36.7936335,-102.6216211
Citrus County,fl,139654,28.853629629629637,-82.44377777777775,28.8848842,-82.5185837
Clackamas County,or,324511,45.35716417910447,-122.57723880597017,45.2023855,-122.1188945
Claiborne County,ms,9330,31.968666666666667,-90.97266666666667,31.9438205,-90.9438468
Claiborne County,tn,31748,36.501,-83.6558888888889,36.4830423,-83.63484299999999
Claiborne Parish,la,10277,32.87533333333334,-93.08699999999999,32.7722557,-93.0175712
Clallam County,wa,72397,48.08480952380952,-123.5530476190476,48.0405122,-124.016766
Clare County,mi,30710,43.972272727272724,-84.851,44.0565054,-84.8567932
Clarendon County,sc,29933,33.66111111111112,-80.22344444444444,33.6734243,-80.1875065
Clarion County,pa,35932,41.18066666666667,-79.42166666666668,41.1982095,-79.4703885
Clark County,ar,18060,34.08775,-93.14675,34.0232374,-93.17796589999999
Clark County,id,901,44.272,-112.306,44.1975553,-112.3755497
Clark County,il,16159,39.3505,-87.80075,39.3824189,-87.77633329999999
Clark County,in,113181,38.3625,-85.73261538461537,38.4492903,-85.7256372
Clark County,ks,2145,37.237,-99.824,37.3158895,-99.8124935
Clark County,ky,28981,37.993125000000006,-84.16650000000001,37.959945,-84.14351359999999
Clark County,mo,6919,40.41133333333334,-91.68933333333332,40.3772378,-91.7538817
Clark County,nv,1490497,36.14273371104815,-115.14562606232307,36.0795613,-115.094045
Clark County,oh,111862,39.92008333333334,-83.82230555555553,39.8912092,-83.67739279999999
Clark County,sd,3625,44.849,-97.737,36.0795613,-115.094045
Clark County,wa,415962,45.67803125,-122.56566666666667,45.7466471,-122.5194378
Clark County,wi,34518,44.778875000000006,-90.573625,44.8480735,-90.7532809
Clarke County,al,23306,31.715,-87.83824999999999,31.7002461,-87.77633329999999
Clarke County,ga,113144,33.95006896551724,-83.38186206896552,33.9519347,-83.357567
Clarke County,ia,4386,41.0295,-93.787,41.01778360000001,-93.7841503
Clarke County,ms,16362,32.03399999999999,-88.72149999999999,32.077218,-88.7108964
Clarke County,va,14299,39.11066666666667,-77.99,39.15165830000001,-77.973865
Clatsop County,or,34351,46.104299999999995,-123.82070000000002,46.0210796,-123.7653042
Clay County,al,13537,33.26525,-85.87525000000001,33.279527,-85.84862360000001
Clay County,ar,15400,36.3635,-90.37683333333332,36.3492244,-90.37483540000001
Clay County,fl,197417,30.060766666666666,-81.81186666666665,29.9943564,-81.77870209999999
Clay County,ga,3104,31.633000000000006,-84.97,31.6447931,-85.0025539
Clay County,ia,14491,43.124,-95.19233333333334,43.1368038,-95.1432068
Clay County,il,13582,38.725500000000004,-88.47675,38.7279431,-88.55653099999999
Clay County,in,26686,39.45883333333333,-87.12266666666669,39.36862199999999,-87.14228949999999
Clay County,ks,4491,39.368,-97.12,39.34791999999999,-97.179026
Clay County,ky,17147,37.14125,-83.71025,37.1738044,-83.7199136
Clay County,mn,55326,46.86425,-96.70474999999999,46.878186,-96.42575889999999
Clay County,mo,154965,39.240129032258075,-94.49967741935485,39.3176186,-94.479976
Clay County,ms,20279,33.6358,-88.70779999999999,33.65678380000001,-88.8263006
Clay County,nc,10656,35.0535,-83.8005,35.0964003,-83.7199136
Clay County,ne,6382,40.539500000000004,-98.051,40.5975479,-98.04651849999999
Clay County,sd,11074,42.7795,-96.934,42.8829344,-97.0068393
Clay County,tn,7780,36.5355,-85.577,36.5701766,-85.56121
Clay County,tx,10479,33.814666666666675,-98.19,33.7900416,-98.2212979
Clay County,wv,9141,38.45733333333333,-81.07733333333334,38.4417717,-81.1196075
Clayton County,ga,263035,33.55735416666666,-84.36749999999999,33.5571944,-84.375233
Clayton County,ia,12747,42.853249999999996,-91.36875,42.7785285,-91.28910359999999
Clear Creek County,co,4248,39.727000000000004,-105.636,39.6904464,-105.6412527
Clearfield County,pa,74307,40.99511111111111,-78.51744444444444,40.9519685,-78.5660852
Clearwater County,id,8560,46.5305,-115.8965,46.6775737,-115.5620377
Clearwater County,mn,8752,47.57566666666667,-95.394,47.72007869999999,-95.3105661
Cleburne County,al,15002,33.67175,-85.52875,33.6261707,-85.52002399999999
Cleburne County,ar,21739,35.528600000000004,-92.02040000000001,35.4605769,-92.0665197
Clermont County,oh,164197,39.11384375000001,-84.2131875,39.0928449,-84.1857115
Cleveland County,ar,8510,33.894000000000005,-92.2,33.86580070000001,-92.2236667
Cleveland County,nc,78669,35.29761111111112,-81.52666666666667,35.361354,-81.6035062
Cleveland County,ok,226829,35.275159999999985,-97.45758,35.254964,-97.35165579999999
Clinch County,ga,6791,30.924500000000002,-82.72399999999999,30.9716985,-82.82097399999999
Clinton County,ia,34204,41.86088888888889,-90.36044444444444,41.878563,-90.563609
Clinton County,il,37929,38.59375000000001,-89.45224999999999,38.56844419999999,-89.62516459999999
Clinton County,in,32835,40.29962499999999,-86.50387500000001,40.3376924,-86.49965460000001
Clinton County,ky,7255,36.693,-85.1515,36.7263899,-85.14793639999999
Clinton County,mi,47346,42.887461538461544,-84.59261538461539,42.9663458,-84.5222189
Clinton County,mo,20498,39.6325,-94.36675,39.6481768,-94.479976
Clinton County,ny,78924,44.715555555555554,-73.53188888888889,44.7904203,-73.6005824
